t,MV,PV,DV
5.700000000000000000e+01,1.886818712360346240e+01,6.944275330249360945e-01,0.000000000000000000e+00
5.800000000000000000e+01,1.872603091819994958e+01,7.753799835816079788e-01,0.000000000000000000e+00
5.900000000000000000e+01,1.858848384787276586e+01,8.551357826283368935e-01,0.000000000000000000e+00
6.000000000000000000e+01,1.845542936864475791e+01,9.337238890480606957e-01,0.000000000000000000e+00
6.100000000000000000e+01,1.832675367603115291e+01,1.011172537623264978e+00,0.000000000000000000e+00
6.200000000000000000e+01,1.820234564125107113e+01,1.087509256363091925e+00,0.000000000000000000e+00
6.300000000000000000e+01,1.808209674892901830e+01,1.162760883423746394e+00,0.000000000000000000e+00
6.400000000000000000e+01,1.796590103625140955e+01,1.236953583631716702e+00,0.000000000000000000e+00
6.500000000000000000e+01,1.785365503354412553e+01,1.310112864619095374e+00,0.000000000000000000e+00
6.600000000000000000e+01,1.774525770623782250e+01,1.382263592580077027e+00,0.000000000000000000e+00
6.700000000000000000e+01,1.764061039818849963e+01,1.453430007657493084e+00,0.000000000000000000e+00
6.800000000000000000e+01,1.753961677632160132e+01,1.523635738968034392e+00,0.000000000000000000e+00
6.900000000000000000e+01,1.744218277656871763e+01,1.592903819274616772e+00,0.000000000000000000e+00
7.000000000000000000e+01,1.734821655106654248e+01,1.661256699314138219e+00,0.000000000000000000e+00
7.100000000000000000e+01,1.725762841658866265e+01,1.728716261788690423e+00,0.000000000000000000e+00
7.200000000000000000e+01,1.717033080418119795e+01,1.795303835028095873e+00,0.000000000000000000e+00
7.300000000000000000e+01,1.708623820997421205e+01,1.861040206331456837e+00,0.000000000000000000e+00
7.400000000000000000e+01,1.700526714714132481e+01,1.925945634995222644e+00,0.000000000000000000e+00
7.500000000000000000e+01,1.692733609898068181e+01,1.990039865035109878e+00,0.000000000000000000e+00
7.600000000000000000e+01,1.685236547309100175e+01,2.053342137609032836e+00,0.000000000000000000e+00
7.700000000000000000e+01,1.678027755661713272e+01,2.115871203148036450e+00,0.000000000000000000e+00
7.800000000000000000e+01,1.671099647253998910e+01,2.177645333202064215e+00,0.000000000000000000e+00
7.900000000000000000e+01,1.664444813698655423e+01,2.238682332007226883e+00,0.000000000000000000e+00
8.000000000000000000e+01,1.658056021753595743e+01,2.298999547781083841e+00,0.000000000000000000e+00
8.100000000000000000e+01,1.651926209249842259e+01,2.358613883752303408e+00,0.000000000000000000e+00
8.200000000000000000e+01,1.646048481114420525e+01,2.417541808930908420e+00,0.000000000000000000e+00
8.300000000000000000e+01,1.640416105486040266e+01,2.475799368625176466e+00,0.000000000000000000e+00
8.400000000000000000e+01,1.635022509921384426e+01,2.533402194711118494e+00,0.000000000000000000e+00
8.500000000000000000e+01,1.629861277689890287e+01,2.590365515660321361e+00,0.000000000000000000e+00
8.600000000000000000e+01,1.624926144154949625e+01,2.646704166331807606e+00,0.000000000000000000e+00
8.700000000000000000e+01,1.620210993239506791e+01,2.702432597533426240e+00,0.000000000000000000e+00
8.800000000000000000e+01,1.615709853974079380e+01,2.757564885358168016e+00,0.000000000000000000e+00
8.900000000000000000e+01,1.611416897125276648e+01,2.812114740300667215e+00,0.000000000000000000e+00
9.000000000000000000e+01,1.607326431902922081e+01,2.866095516159029355e+00,0.000000000000000000e+00
9.100000000000000000e+01,1.603432902743956845e+01,2.919520218727004401e+00,0.000000000000000000e+00
9.200000000000000000e+01,1.599730886171310829e+01,2.972401514281410861e+00,0.000000000000000000e+00
9.300000000000000000e+01,1.596215087726000093e+01,3.024751737869593615e+00,0.000000000000000000e+00
9.400000000000000000e+01,1.592880338970731913e+01,3.076582901401596626e+00,0.000000000000000000e+00
9.500000000000000000e+01,1.589721594563343388e+01,3.127906701551613544e+00,0.000000000000000000e+00
9.600000000000000000e+01,1.586733929398446286e+01,3.178734527473175753e+00,0.000000000000000000e+00
9.700000000000000000e+01,1.583912535815673372e+01,3.229077468332435252e+00,0.000000000000000000e+00
9.800000000000000000e+01,1.581252720872977058e+01,3.278946320663794101e+00,0.000000000000000000e+00
9.900000000000000000e+01,1.578749903683452516e+01,3.328351595552036635e+00,0.000000000000000000e+00
1.000000000000000000e+02,1.576399612814201134e+01,3.377303525645015014e+00,0.000000000000000000e+00
1.010000000000000000e+02,1.574197483745787274e+01,3.425812072000860908e+00,0.000000000000000000e+00
1.020000000000000000e+02,1.572139256390862627e+01,3.473886930773580684e+00,0.000000000000000000e+00
1.030000000000000000e+02,1.570220772670581511e+01,3.521537539740821288e+00,0.000000000000000000e+00
1.040000000000000000e+02,1.568437974147454028e+01,3.568773084677492768e+00,0.000000000000000000e+00
1.050000000000000000e+02,1.566786899713312309e+01,3.615602505578855208e+00,0.000000000000000000e+00
1.060000000000000000e+02,1.565263683331109767e+01,3.662034502736585484e+00,0.000000000000000000e+00
1.070000000000000000e+02,1.563864551829284721e+01,3.708077542671264215e+00,0.000000000000000000e+00
1.080000000000000000e+02,1.562585822747465869e+01,3.753739863924639764e+00,0.000000000000000000e+00
1.090000000000000000e+02,1.561423902232317751e+01,3.799029482714948003e+00,0.000000000000000000e+00
1.100000000000000000e+02,1.560375282982350420e+01,3.843954198458487070e+00,0.000000000000000000e+00
1.110000000000000000e+02,1.559436542240553436e+01,3.888521599160578823e+00,0.000000000000000000e+00
1.120000000000000000e+02,1.558604339833731522e+01,3.932739066678967887e+00,0.000000000000000000e+00
1.130000000000000000e+02,1.557875416257452450e+01,3.976613781862640806e+00,0.000000000000000000e+00
1.140000000000000000e+02,1.557246590805539910e+01,4.020152729568979844e+00,0.000000000000000000e+00
1.150000000000000000e+02,1.556714759743070786e+01,4.063362703562092726e+00,0.000000000000000000e+00
1.160000000000000000e+02,1.556276894521857734e+01,4.106250311295102762e+00,0.000000000000000000e+00
1.170000000000000000e+02,1.555930040037426565e+01,4.148821978579104730e+00,0.000000000000000000e+00
1.180000000000000000e+02,1.555671312926516059e+01,4.191083954141445744e+00,0.000000000000000000e+00
1.190000000000000000e+02,1.555497899904154124e+01,4.233042314075905033e+00,0.000000000000000000e+00
1.200000000000000000e+02,1.555407056139386590e+01,4.274702966187317266e+00,0.000000000000000000e+00
1.210000000000000000e+02,1.555396103668751273e+01,4.316071654233096133e+00,0.000000000000000000e+00
1.220000000000000000e+02,1.555462429846619443e+01,4.357153962064069574e+00,0.000000000000000000e+00
1.230000000000000000e+02,1.555603485831539068e+01,4.397955317666984776e+00,0.000000000000000000e+00
1.240000000000000000e+02,1.555816785107744593e+01,4.438480997110981541e+00,0.000000000000000000e+00
1.250000000000000000e+02,1.556099902041001748e+01,4.478736128400274907e+00,0.000000000000000000e+00
1.260000000000000000e+02,1.556450470467996361e+01,4.518725695235248807e+00,0.000000000000000000e+00
1.270000000000000000e+02,1.556866182318474046e+01,4.558454540684095058e+00,0.000000000000000000e+00
1.280000000000000000e+02,1.557344786269369230e+01,4.597927370767087574e+00,0.000000000000000000e+00
1.290000000000000000e+02,1.557884086430179238e+01,4.637148757955545264e+00,0.000000000000000000e+00
1.300000000000000000e+02,1.558481941058847120e+01,4.676123144587466918e+00,0.000000000000000000e+00
1.310000000000000000e+02,1.559136261307445004e+01,4.714854846201796512e+00,0.000000000000000000e+00
1.320000000000000000e+02,1.559845009996960563e+01,4.753348054793211652e+00,0.000000000000000000e+00
1.330000000000000000e+02,1.560606200420506617e+01,4.791606841989304755e+00,0.000000000000000000e+00
1.340000000000000000e+02,1.561417895174289328e+01,4.829635162151961758e+00,0.000000000000000000e+00
1.350000000000000000e+02,1.562278205015689636e+01,4.867436855404718266e+00,0.000000000000000000e+00
1.360000000000000000e+02,1.563185287747819707e+01,4.905015650587818854e+00,0.000000000000000000e+00
1.370000000000000000e+02,1.564137347129941169e+01,4.942375168142676856e+00,0.000000000000000000e+00
1.380000000000000000e+02,1.565132631813137465e+01,4.979518922927380409e+00,0.000000000000000000e+00
1.390000000000000000e+02,1.566169434300653762e+01,5.016450326964857709e+00,0.000000000000000000e+00
1.400000000000000000e+02,1.567246089932324438e+01,5.053172692125279752e+00,0.000000000000000000e+00
1.410000000000000000e+02,1.568360975892531251e+01,5.089689232744238012e+00,0.000000000000000000e+00
1.420000000000000000e+02,1.569512510241136916e+01,5.126003068178192734e+00,0.000000000000000000e+00
1.430000000000000000e+02,1.570699150966862945e+01,5.162117225298674228e+00,0.000000000000000000e+00
1.440000000000000000e+02,1.571919395062584002e+01,5.198034640926652905e+00,0.000000000000000000e+00
1.450000000000000000e+02,1.573171777622029310e+01,5.233758164208484054e+00,0.000000000000000000e+00
1.460000000000000000e+02,1.574454870957391606e+01,5.269290558934804025e+00,0.000000000000000000e+00
1.470000000000000000e+02,1.575767283737354063e+01,5.304634505803695887e+00,0.000000000000000000e+00
1.480000000000000000e+02,1.577107660145060919e+01,5.339792604629439055e+00,0.000000000000000000e+00
1.490000000000000000e+02,1.578474679055563179e+01,5.374767376498112093e+00,0.000000000000000000e+00
1.500000000000000000e+02,1.579867053232291774e+01,5.409561265871297486e+00,0.000000000000000000e+00
1.510000000000000000e+02,1.581283528542102346e+01,5.444176642639092734e+00,0.000000000000000000e+00
1.520000000000000000e+02,1.582722883188474761e+01,5.478615804123625921e+00,0.000000000000000000e+00
1.530000000000000000e+02,1.584183926962426092e+01,5.512880977034225083e+00,0.000000000000000000e+00
1.540000000000000000e+02,1.585665500510739534e+01,5.546974319375376439e+00,0.000000000000000000e+00
1.550000000000000000e+02,1.587166474621094636e+01,5.580897922308574621e+00,0.000000000000000000e+00
1.560000000000000000e+02,1.588685749523710911e+01,5.614653811969148478e+00,0.000000000000000000e+00
1.570000000000000000e+02,1.590222254209115960e+01,5.648243951239113159e+00,0.000000000000000000e+00
1.580000000000000000e+02,1.591774945761666515e+01,5.681670241477073446e+00,0.000000000000000000e+00
1.590000000000000000e+02,1.593342808708448111e+01,5.714934524206196187e+00,0.000000000000000000e+00
1.600000000000000000e+02,1.594924854383204327e+01,5.748038582761218152e+00,0.000000000000000000e+00
1.610000000000000000e+02,1.596520120304936086e+01,5.780984143895461003e+00,0.000000000000000000e+00
1.620000000000000000e+02,1.598127669570835963e+01,5.813772879348782396e+00,0.000000000000000000e+00
1.630000000000000000e+02,1.599746590263221258e+01,5.846406407377384262e+00,0.000000000000000000e+00
1.640000000000000000e+02,1.601375994870134534e+01,5.878886294246361999e+00,0.000000000000000000e+00
1.650000000000000000e+02,1.603015019719305911e+01,5.911214055685879210e+00,0.000000000000000000e+00
1.660000000000000000e+02,1.604662824425148315e+01,5.943391158311809974e+00,0.000000000000000000e+00
1.670000000000000000e+02,1.606318591348501812e+01,5.975419021011687093e+00,0.000000000000000000e+00
1.680000000000000000e+02,1.607981525068811024e+01,6.007299016296768102e+00,0.000000000000000000e+00
1.690000000000000000e+02,1.609650851868459753e+01,6.039032471621007758e+00,0.000000000000000000e+00
1.700000000000000000e+02,1.611325819228976286e+01,6.070620670667720375e+00,0.000000000000000000e+00
1.710000000000000000e+02,1.613005695338825873e+01,6.102064854604686950e+00,0.000000000000000000e+00
1.720000000000000000e+02,1.614689768612534237e+01,6.133366223308440723e+00,0.000000000000000000e+00
1.730000000000000000e+02,1.616377347220864280e+01,6.164525936558460373e+00,0.000000000000000000e+00
1.740000000000000000e+02,1.618067758631798370e+01,6.195545115201978703e+00,0.000000000000000000e+00
1.750000000000000000e+02,1.619760349162072188e+01,6.226424842290083639e+00,0.000000000000000000e+00
1.760000000000000000e+02,1.621454483539011449e+01,6.257166164185798074e+00,0.000000000000000000e+00
1.770000000000000000e+02,1.623149544472436290e+01,6.287770091644789616e+00,0.000000000000000000e+00
1.780000000000000000e+02,1.624844932236397455e+01,6.318237600869347936e+00,0.000000000000000000e+00
1.790000000000000000e+02,1.626540064260514740e+01,6.348569634536271877e+00,0.000000000000000000e+00
1.800000000000000000e+02,1.628234374730696032e+01,6.378767102799256961e+00,0.000000000000000000e+00
1.810000000000000000e+02,1.629927314199016308e+01,6.408830884266402350e+00,0.000000000000000000e+00
1.820000000000000000e+02,1.631618349202548401e+01,6.438761826953406597e+00,0.000000000000000000e+00
1.830000000000000000e+02,1.633306961890929543e+01,6.468560749213028593e+00,0.000000000000000000e+00
1.840000000000000000e+02,1.634992649662473596e+01,6.498228440641377723e+00,0.000000000000000000e+00
1.850000000000000000e+02,1.636674924808613341e+01,6.527765662961559912e+00,0.000000000000000000e+00
1.860000000000000000e+02,1.638353314166494457e+01,6.557173150885229340e+00,0.000000000000000000e+00
1.870000000000000000e+02,1.640027358779523681e+01,6.586451612952555656e+00,0.000000000000000000e+00
1.880000000000000000e+02,1.641696613565690654e+01,6.615601732351114705e+00,0.000000000000000000e+00
1.890000000000000000e+02,1.643360646993476237e+01,6.644624167714200169e+00,0.000000000000000000e+00
1.900000000000000000e+02,1.645019040765181018e+01,6.673519553899037504e+00,0.000000000000000000e+00
1.910000000000000000e+02,1.646671389507494965e+01,6.702288502745377130e+00,0.000000000000000000e+00
1.920000000000000000e+02,1.648317300469139113e+01,6.730931603814920727e+00,0.000000000000000000e+00
1.930000000000000000e+02,1.649956393225421891e+01,6.759449425112038945e+00,0.000000000000000000e+00
1.940000000000000000e+02,1.651588299389544545e+01,6.787842513786216614e+00,0.000000000000000000e+00
1.950000000000000000e+02,1.653212662330498262e+01,6.816111396816656232e+00,0.000000000000000000e+00
1.960000000000000000e+02,1.654829136897404496e+01,6.844256581679461604e+00,0.000000000000000000e+00
1.970000000000000000e+02,1.656437389150146799e+01,6.872278556997805765e+00,0.000000000000000000e+00
1.980000000000000000e+02,1.658037096096148488e+01,6.900177793175495289e+00,0.000000000000000000e+00
1.990000000000000000e+02,1.659627945433150131e+01,6.927954743014309358e+00,0.000000000000000000e+00
2.000000000000000000e+02,1.661209635297857901e+01,6.955609842315503499e+00,0.000000000000000000e+00
2.010000000000000000e+02,1.662781874020313921e+01,6.983143510465850134e+00,0.000000000000000000e+00
2.020000000000000000e+02,1.664344379883865699e+01,7.010556151008578318e+00,0.000000000000000000e+00
2.030000000000000000e+02,1.665896880890602816e+01,7.037848152199572382e+00,0.000000000000000000e+00
2.040000000000000000e+02,1.667439114532130162e+01,7.065019887549174982e+00,0.000000000000000000e+00
2.050000000000000000e+02,1.668970827565559389e+01,7.092071716349931165e+00,0.000000000000000000e+00
2.060000000000000000e+02,1.670491775794595313e+01,7.119003984190613643e+00,0.000000000000000000e+00
2.070000000000000000e+02,1.672001723855598954e+01,7.145817023456846329e+00,0.000000000000000000e+00
2.080000000000000000e+02,1.673500445008516380e+01,7.172511153818641461e+00,0.000000000000000000e+00
2.090000000000000000e+02,1.674987720932553259e+01,7.199086682705170936e+00,0.000000000000000000e+00
2.100000000000000000e+02,1.676463341526491746e+01,7.225543905767056962e+00,0.000000000000000000e+00
2.110000000000000000e+02,1.677927104713541340e+01,7.251883107326491107e+00,0.000000000000000000e+00
2.120000000000000000e+02,1.679378816250617490e+01,7.278104560815465085e+00,0.000000000000000000e+00
2.130000000000000000e+02,1.680818289541944210e+01,7.304208529202387723e+00,0.000000000000000000e+00
2.140000000000000000e+02,1.682245345456886909e+01,7.330195265407380312e+00,0.000000000000000000e+00
2.150000000000000000e+02,1.683659812151909208e+01,7.356065012706495487e+00,0.000000000000000000e+00
2.160000000000000000e+02,1.685061524896568486e+01,7.381818005125144744e+00,0.000000000000000000e+00
2.170000000000000000e+02,1.686450325903446412e+01,7.407454467820976163e+00,0.000000000000000000e+00
2.180000000000000000e+02,1.687826064161931683e+01,7.432974617456453714e+00,0.000000000000000000e+00
2.190000000000000000e+02,1.689188595275765081e+01,7.458378662561392147e+00,0.000000000000000000e+00
2.200000000000000000e+02,1.690537781304255205e+01,7.483666803885671293e+00,0.000000000000000000e+00
2.210000000000000000e+02,1.691873490607085628e+01,7.508839234742380242e+00,0.000000000000000000e+00
2.220000000000000000e+02,1.693195597692627530e+01,7.533896141341603681e+00,0.000000000000000000e+00
2.230000000000000000e+02,1.694503983069681752e+01,7.558837703115078632e+00,0.000000000000000000e+00
2.240000000000000000e+02,1.695798533102561478e+01,7.583664093031944553e+00,0.000000000000000000e+00
2.250000000000000000e+02,1.697079139869451936e+01,7.608375477905786610e+00,0.000000000000000000e+00
2.260000000000000000e+02,1.698345701023961851e+01,7.632972018693195082e+00,0.000000000000000000e+00
2.270000000000000000e+02,1.699598119659795259e+01,7.657453870784027394e+00,0.000000000000000000e+00
2.280000000000000000e+02,1.700836304178474734e+01,7.681821184283579740e+00,0.000000000000000000e+00
2.290000000000000000e+02,1.702060168160043929e+01,7.706074104286862791e+00,0.000000000000000000e+00
2.300000000000000000e+02,1.703269630236682630e+01,7.730212771145163586e+00,0.000000000000000000e+00
2.310000000000000000e+02,1.704464613969160425e+01,7.754237320725082760e+00,0.000000000000000000e+00
2.320000000000000000e+02,1.705645047726080321e+01,7.778147884660224776e+00,0.000000000000000000e+00
2.330000000000000000e+02,1.706810864565823849e+01,7.801944590595720541e+00,0.000000000000000000e+00
2.340000000000000000e+02,1.707962002121162115e+01,7.825627562425744976e+00,0.000000000000000000e+00
2.350000000000000000e+02,1.709098402486449686e+01,7.849196920524212473e+00,0.000000000000000000e+00
2.360000000000000000e+02,1.710220012107357235e+01,7.872652781968798585e+00,0.000000000000000000e+00
2.370000000000000000e+02,1.711326781673076525e+01,7.895995260758459366e+00,0.000000000000000000e+00
2.380000000000000000e+02,1.712418666010940171e+01,7.919224468024594010e+00,0.000000000000000000e+00
2.390000000000000000e+02,1.713495623983414262e+01,7.942340512236017780e+00,0.000000000000000000e+00
2.400000000000000000e+02,1.714557618387385673e+01,7.965343499397879334e+00,0.000000000000000000e+00
2.410000000000000000e+02,1.715604615855719217e+01,7.988233533244679663e+00,0.000000000000000000e+00
2.420000000000000000e+02,1.716636586761008232e+01,8.011010715427525852e+00,0.000000000000000000e+00
2.430000000000000000e+02,1.717653505121486646e+01,8.033675145695768904e+00,0.000000000000000000e+00
2.440000000000000000e+02,1.718655348509040692e+01,8.056226922073149055e+00,0.000000000000000000e+00
2.450000000000000000e+02,1.719642097959281912e+01,8.078666141028595149e+00,0.000000000000000000e+00
2.460000000000000000e+02,1.720613737883623173e+01,8.100992897641788204e+00,0.000000000000000000e+00
2.470000000000000000e+02,1.721570255983330711e+01,8.123207285763644592e+00,0.000000000000000000e+00
2.480000000000000000e+02,1.722511643165481132e+01,8.145309398171814763e+00,0.000000000000000000e+00
2.490000000000000000e+02,1.723437893460803849e+01,8.167299326721325414e+00,0.000000000000000000e+00
2.500000000000000000e+02,1.724349003943352798e+01,8.189177162490498318e+00,0.000000000000000000e+00
2.510000000000000000e+02,1.725244974651970509e+01,8.210942995922245302e+00,0.000000000000000000e+00
2.520000000000000000e+02,1.726125808513499749e+01,8.232596916960844169e+00,0.000000000000000000e+00
2.530000000000000000e+02,1.726991511267711132e+01,8.254139015184341233e+00,0.000000000000000000e+00
2.540000000000000000e+02,1.727842091393895174e+01,8.275569379932639080e+00,0.000000000000000000e+00
2.550000000000000000e+02,1.728677560039095340e+01,8.296888100431415225e+00,0.000000000000000000e+00
2.560000000000000000e+02,1.729497930947933426e+01,8.318095265911955138e+00,0.000000000000000000e+00
2.570000000000000000e+02,1.730303220393996710e+01,8.339190965726997362e+00,0.000000000000000000e+00
2.580000000000000000e+02,1.731093447112748152e+01,8.360175289462697279e+00,0.000000000000000000e+00
2.590000000000000000e+02,1.731868632235933347e+01,8.381048327046805468e+00,0.000000000000000000e+00
2.600000000000000000e+02,1.732628799227435934e+01,8.401810168853147687e+00,0.000000000000000000e+00
2.610000000000000000e+02,1.733373973820561531e+01,8.422460905802491737e+00,0.000000000000000000e+00
2.620000000000000000e+02,1.734104183956713641e+01,8.443000629459914919e+00,0.000000000000000000e+00
2.630000000000000000e+02,1.734819459725428814e+01,8.463429432128723562e+00,0.000000000000000000e+00
2.640000000000000000e+02,1.735519833305739468e+01,8.483747406941041902e+00,0.000000000000000000e+00
2.650000000000000000e+02,1.736205338908840545e+01,8.503954647945141332e+00,0.000000000000000000e+00
2.660000000000000000e+02,1.736876012722020590e+01,8.524051250189573992e+00,0.000000000000000000e+00
2.670000000000000000e+02,1.737531892853838400e+01,8.544037309804222602e+00,0.000000000000000000e+00
2.680000000000000000e+02,1.738173019280514708e+01,8.563912924078321609e+00,0.000000000000000000e+00
2.690000000000000000e+02,1.738799433793501592e+01,8.583678191535520696e+00,0.000000000000000000e+00
2.700000000000000000e+02,1.739411179948223563e+01,8.603333212006084807e+00,0.000000000000000000e+00
2.710000000000000000e+02,1.740008303013941315e+01,8.622878086696289301e+00,0.000000000000000000e+00
2.720000000000000000e+02,1.740590849924731387e+01,8.642312918255083076e+00,0.000000000000000000e+00
2.730000000000000000e+02,1.741158869231542639e+01,8.661637810838087148e+00,0.000000000000000000e+00
2.740000000000000000e+02,1.741712411055315357e+01,8.680852870168990876e+00,0.000000000000000000e+00
2.750000000000000000e+02,1.742251527041137038e+01,8.699958203598434636e+00,0.000000000000000000e+00
2.760000000000000000e+02,1.742776270313403586e+01,8.718953920160409155e+00,0.000000000000000000e+00
2.770000000000000000e+02,1.743286695431976696e+01,8.737840130626262081e+00,0.000000000000000000e+00
2.780000000000000000e+02,1.743782858349303666e+01,8.756616947556354447e+00,0.000000000000000000e+00
2.790000000000000000e+02,1.744264816368486493e+01,8.775284485349438057e+00,0.000000000000000000e+00
2.800000000000000000e+02,1.744732628102271832e+01,8.793842860289807106e+00,0.000000000000000000e+00
2.810000000000000000e+02,1.745186353432945836e+01,8.812292190592286190e+00,0.000000000000000000e+00
2.820000000000000000e+02,1.745626053473114325e+01,8.830632596445095572e+00,0.000000000000000000e+00
2.830000000000000000e+02,1.746051790527346981e+01,8.848864200050671869e+00,0.000000000000000000e+00
2.840000000000000000e+02,1.746463628054662465e+01,8.866987125664477887e+00,0.000000000000000000e+00
2.850000000000000000e+02,1.746861630631842033e+01,8.885001499631858479e+00,0.000000000000000000e+00
2.860000000000000000e+02,1.747245863917552455e+01,8.902907450422993918e+00,0.000000000000000000e+00
2.870000000000000000e+02,1.747616394617256930e+01,8.920705108666005856e+00,0.000000000000000000e+00
2.880000000000000000e+02,1.747973290448896933e+01,8.938394607178260287e+00,0.000000000000000000e+00
2.890000000000000000e+02,1.748316620109330088e+01,8.955976080995899480e+00,0.000000000000000000e+00
2.900000000000000000e+02,1.748646453241508070e+01,8.973449667401681040e+00,0.000000000000000000e+00
