t,SP,PV,MV,Manual Mode,
3.900000000000000000e+01,4.000000000000000000e+01,3.082962261132305315e+01,5.749009328227897697e+01,0.000000000000000000e+00
4.000000000000000000e+01,4.000000000000000000e+01,3.085616618344352702e+01,5.731819686324341490e+01,0.000000000000000000e+00
4.100000000000000000e+01,4.000000000000000000e+01,3.088220780874116400e+01,5.716882249748886835e+01,0.000000000000000000e+00
4.200000000000000000e+01,4.000000000000000000e+01,3.090780335716280192e+01,5.703983460862006183e+01,0.000000000000000000e+00
4.300000000000000000e+01,4.000000000000000000e+01,3.093300335826419101e+01,5.692929663048062139e+01,0.000000000000000000e+00
4.400000000000000000e+01,4.000000000000000000e+01,3.095785349944231157e+01,5.683545247279727874e+01,0.000000000000000000e+00
4.500000000000000000e+01,4.000000000000000000e+01,3.098239507776247947e+01,5.675670971299263812e+01,0.000000000000000000e+00
4.600000000000000000e+01,4.000000000000000000e+01,3.100666540970218676e+01,5.669162435340165729e+01,0.000000000000000000e+00
4.700000000000000000e+01,4.000000000000000000e+01,3.103069820273099211e+01,5.663888699809984217e+01,0.000000000000000000e+00
4.800000000000000000e+01,4.000000000000000000e+01,3.105452389228085863e+01,5.659731031712958327e+01,0.000000000000000000e+00
4.900000000000000000e+01,4.000000000000000000e+01,3.107816994733021332e+01,5.656581767822420659e+01,0.000000000000000000e+00
5.000000000000000000e+01,4.000000000000000000e+01,3.110166114752486166e+01,5.654343283729662772e+01,0.000000000000000000e+00
5.100000000000000000e+01,4.000000000000000000e+01,3.112501983448663978e+01,5.652927058908582580e+01,0.000000000000000000e+00
5.200000000000000000e+01,4.000000000000000000e+01,3.114826613971379743e+01,5.652252828853821143e+01,0.000000000000000000e+00
5.300000000000000000e+01,4.000000000000000000e+01,3.117141819125318136e+01,5.652247816182895690e+01,0.000000000000000000e+00
5.400000000000000000e+01,4.000000000000000000e+01,3.119449230112132199e+01,5.652846033348164667e+01,0.000000000000000000e+00
5.500000000000000000e+01,4.000000000000000000e+01,3.121750313526730380e+01,5.653987650289283806e+01,0.000000000000000000e+00
5.600000000000000000e+01,4.000000000000000000e+01,3.124046386770339367e+01,5.655618420978062488e+01,0.000000000000000000e+00
5.700000000000000000e+01,4.000000000000000000e+01,3.126338632027796294e+01,5.657689163370825014e+01,0.000000000000000000e+00
5.800000000000000000e+01,4.000000000000000000e+01,3.128628108942780983e+01,5.660155287794242440e+01,0.000000000000000000e+00
5.900000000000000000e+01,4.000000000000000000e+01,3.130915766112263654e+01,5.662976369253872377e+01,0.000000000000000000e+00
6.000000000000000000e+01,4.000000000000000000e+01,3.133202451510132391e+01,5.666115759574699240e+01,0.000000000000000000e+00
6.100000000000000000e+01,4.000000000000000000e+01,3.135488921939731810e+01,5.669540235663996697e+01,0.000000000000000000e+00
6.200000000000000000e+01,4.000000000000000000e+01,3.137775851605753274e+01,5.673219680532297815e+01,0.000000000000000000e+00
6.300000000000000000e+01,4.000000000000000000e+01,3.140063839887496044e+01,5.677126794021604184e+01,0.000000000000000000e+00
6.400000000000000000e+01,4.000000000000000000e+01,3.142353418387878250e+01,5.681236830474080790e+01,0.000000000000000000e+00
6.500000000000000000e+01,4.000000000000000000e+01,3.144645057325648096e+01,5.685527360832178090e+01,0.000000000000000000e+00
6.600000000000000000e+01,4.000000000000000000e+01,3.146939171331966634e+01,5.689978056894803160e+01,0.000000000000000000e+00
6.700000000000000000e+01,4.000000000000000000e+01,3.149236124706838069e+01,5.694570495666054200e+01,0.000000000000000000e+00
6.800000000000000000e+01,4.000000000000000000e+01,3.151536236185687656e+01,5.699287981925234448e+01,0.000000000000000000e+00
6.900000000000000000e+01,4.000000000000000000e+01,3.153839783261714658e+01,5.704115387321139963e+01,0.000000000000000000e+00
7.000000000000000000e+01,4.000000000000000000e+01,3.156147006105389963e+01,5.709039004451643251e+01,0.000000000000000000e+00
7.100000000000000000e+01,4.000000000000000000e+01,3.158458111118620337e+01,5.714046414532959517e+01,0.000000000000000000e+00
7.200000000000000000e+01,4.000000000000000000e+01,3.160773274157598678e+01,5.719126367392915000e+01,0.000000000000000000e+00
7.300000000000000000e+01,4.000000000000000000e+01,3.163092643455205177e+01,5.724268672640471323e+01,0.000000000000000000e+00
7.400000000000000000e+01,4.000000000000000000e+01,3.165416342270932759e+01,5.729464100970602658e+01,0.000000000000000000e+00
7.500000000000000000e+01,4.000000000000000000e+01,3.167744471293720210e+01,5.734704294660585333e+01,0.000000000000000000e+00
7.600000000000000000e+01,4.000000000000000000e+01,3.170077110820701805e+01,5.739981686401694816e+01,0.000000000000000000e+00
7.700000000000000000e+01,4.000000000000000000e+01,3.172414322732745973e+01,5.745289425689973228e+01,0.000000000000000000e+00
7.800000000000000000e+01,4.000000000000000000e+01,3.174756152285705468e+01,5.750621312072095037e+01,0.000000000000000000e+00
7.900000000000000000e+01,4.000000000000000000e+01,3.177102629734545758e+01,5.755971734607881984e+01,0.000000000000000000e+00
8.000000000000000000e+01,4.000000000000000000e+01,3.179453771805916773e+01,5.761335616970483642e+01,0.000000000000000000e+00
8.100000000000000000e+01,4.000000000000000000e+01,3.181809583033279409e+01,5.766708367659187928e+01,0.000000000000000000e+00
8.200000000000000000e+01,4.000000000000000000e+01,3.184170056967390394e+01,5.772085834848690666e+01,0.000000000000000000e+00
8.300000000000000000e+01,4.000000000000000000e+01,3.186535177273755792e+01,5.777464265443023805e+01,0.000000000000000000e+00
8.400000000000000000e+01,4.000000000000000000e+01,3.188904918727575222e+01,5.782840267942552259e+01,0.000000000000000000e+00
8.500000000000000000e+01,4.000000000000000000e+01,3.191279248115729317e+01,5.788210778768912235e+01,0.000000000000000000e+00
8.600000000000000000e+01,4.000000000000000000e+01,3.193658125054465557e+01,5.793573031725842526e+01,0.000000000000000000e+00
8.700000000000000000e+01,4.000000000000000000e+01,3.196041502730632189e+01,5.798924530303863634e+01,0.000000000000000000e+00
8.800000000000000000e+01,4.000000000000000000e+01,3.198429328573584840e+01,5.804263022563940666e+01,0.000000000000000000e+00
8.900000000000000000e+01,4.000000000000000000e+01,3.200821544864218993e+01,5.809586478359946682e+01,0.000000000000000000e+00
9.000000000000000000e+01,4.000000000000000000e+01,3.203218089286987436e+01,5.814893068682106048e+01,0.000000000000000000e+00
9.100000000000000000e+01,4.000000000000000000e+01,3.205618895430209392e+01,5.820181146923891191e+01,0.000000000000000000e+00
9.200000000000000000e+01,4.000000000000000000e+01,3.208023893239490576e+01,5.825449231893233559e+01,0.000000000000000000e+00
9.300000000000000000e+01,4.000000000000000000e+01,3.210433009428619044e+01,5.830695992405592420e+01,0.000000000000000000e+00
9.400000000000000000e+01,4.000000000000000000e+01,3.212846167851899537e+01,5.835920233311576766e+01,0.000000000000000000e+00
9.500000000000000000e+01,4.000000000000000000e+01,3.215263289841514194e+01,5.841120882825495642e+01,0.000000000000000000e+00
9.600000000000000000e+01,4.000000000000000000e+01,3.217684294513174592e+01,5.846296981033707851e+01,0.000000000000000000e+00
9.700000000000000000e+01,4.000000000000000000e+01,3.220109099043008882e+01,5.851447669472857882e+01,0.000000000000000000e+00
9.800000000000000000e+01,4.000000000000000000e+01,3.222537618918369873e+01,5.856572181678392752e+01,0.000000000000000000e+00
9.900000000000000000e+01,4.000000000000000000e+01,3.224969768164992701e+01,5.861669834612987984e+01,0.000000000000000000e+00
1.000000000000000000e+02,4.000000000000000000e+01,3.227405459552702638e+01,5.866740020892914487e+01,0.000000000000000000e+00
1.010000000000000000e+02,4.000000000000000000e+01,3.229844604781670370e+01,5.871782201738063378e+01,0.000000000000000000e+00
1.020000000000000000e+02,4.000000000000000000e+01,3.232287114651030890e+01,5.876795900578230203e+01,0.000000000000000000e+00
1.030000000000000000e+02,4.000000000000000000e+01,3.234732899211505952e+01,5.881780697254520618e+01,0.000000000000000000e+00
1.040000000000000000e+02,4.000000000000000000e+01,3.237181867903518651e+01,5.886736222760470838e+01,0.000000000000000000e+00
1.050000000000000000e+02,4.000000000000000000e+01,3.239633929682157287e+01,5.891662154472627577e+01,0.000000000000000000e+00
1.060000000000000000e+02,4.000000000000000000e+01,3.242088993130205665e+01,5.896558211824984852e+01,0.000000000000000000e+00
1.070000000000000000e+02,4.000000000000000000e+01,3.244546966560358925e+01,5.901424152385960298e+01,0.000000000000000000e+00
1.080000000000000000e+02,4.000000000000000000e+01,3.247007758107628206e+01,5.906259768300408552e+01,0.000000000000000000e+00
1.090000000000000000e+02,4.000000000000000000e+01,3.249471275812849314e+01,5.911064883062697817e+01,0.000000000000000000e+00
1.100000000000000000e+02,4.000000000000000000e+01,3.251937427698124594e+01,5.915839348589992142e+01,0.000000000000000000e+00
1.110000000000000000e+02,4.000000000000000000e+01,3.254406121834949062e+01,5.920583042567809429e+01,0.000000000000000000e+00
1.120000000000000000e+02,4.000000000000000000e+01,3.256877266405701477e+01,5.925295866042483084e+01,0.000000000000000000e+00
1.130000000000000000e+02,4.000000000000000000e+01,3.259350769759123523e+01,5.929977741237547662e+01,0.000000000000000000e+00
1.140000000000000000e+02,4.000000000000000000e+01,3.261826540460339885e+01,5.934628609573171332e+01,0.000000000000000000e+00
1.150000000000000000e+02,4.000000000000000000e+01,3.264304487335934368e+01,5.939248429869766710e+01,0.000000000000000000e+00
1.160000000000000000e+02,4.000000000000000000e+01,3.266784519514540364e+01,5.943837176718594151e+01,0.000000000000000000e+00
1.170000000000000000e+02,4.000000000000000000e+01,3.269266546463362033e+01,5.948394839003822199e+01,0.000000000000000000e+00
1.180000000000000000e+02,4.000000000000000000e+01,3.271750478021009201e+01,5.952921418561951583e+01,0.000000000000000000e+00
1.190000000000000000e+02,4.000000000000000000e+01,3.274236224426985586e+01,5.957416928965790959e+01,0.000000000000000000e+00
1.200000000000000000e+02,4.000000000000000000e+01,3.276723696348151549e+01,5.961881394421410363e+01,0.000000000000000000e+00
1.210000000000000000e+02,4.000000000000000000e+01,3.279212804902426370e+01,5.966314848767519408e+01,0.000000000000000000e+00
1.220000000000000000e+02,4.000000000000000000e+01,3.281703461680007194e+01,5.970717334567784462e+01,0.000000000000000000e+00
1.230000000000000000e+02,4.000000000000000000e+01,3.284195578762320622e+01,5.975088902287377124e+01,0.000000000000000000e+00
1.240000000000000000e+02,4.000000000000000000e+01,3.286689068738930786e+01,5.979429609545959323e+01,0.000000000000000000e+00
1.250000000000000000e+02,4.000000000000000000e+01,3.289183844722582961e+01,5.983739520439944926e+01,0.000000000000000000e+00
1.260000000000000000e+02,4.000000000000000000e+01,3.291679820362568165e+01,5.988018704927630864e+01,0.000000000000000000e+00
1.270000000000000000e+02,4.000000000000000000e+01,3.294176909856555824e+01,5.992267238271306695e+01,0.000000000000000000e+00
1.280000000000000000e+02,4.000000000000000000e+01,3.296675027961046567e+01,5.996485200531076032e+01,0.000000000000000000e+00
1.290000000000000000e+02,4.000000000000000000e+01,3.299174090000563808e+01,6.000672676105533299e+01,0.000000000000000000e+00
1.300000000000000000e+02,4.000000000000000000e+01,3.301674011875711301e+01,6.004829753314983520e+01,0.000000000000000000e+00
1.310000000000000000e+02,4.000000000000000000e+01,3.304174710070199694e+01,6.008956524023204082e+01,0.000000000000000000e+00
1.320000000000000000e+02,4.000000000000000000e+01,3.306676101656935884e+01,6.013053083294181533e+01,0.000000000000000000e+00
1.330000000000000000e+02,4.000000000000000000e+01,3.309178104303266110e+01,6.017119529080563467e+01,0.000000000000000000e+00
1.340000000000000000e+02,4.000000000000000000e+01,3.311680636275451661e+01,6.021155961940877432e+01,0.000000000000000000e+00
1.350000000000000000e+02,4.000000000000000000e+01,3.314183616442445413e+01,6.025162484782841688e+01,0.000000000000000000e+00
1.360000000000000000e+02,4.000000000000000000e+01,3.316686964279043792e+01,6.029139202630329208e+01,0.000000000000000000e+00
1.370000000000000000e+02,4.000000000000000000e+01,3.319190599868460367e+01,6.033086222411795063e+01,0.000000000000000000e+00
1.380000000000000000e+02,4.000000000000000000e+01,3.321694443904386418e+01,6.037003652768171236e+01,0.000000000000000000e+00
1.390000000000000000e+02,4.000000000000000000e+01,3.324198417692580421e+01,6.040891603878412042e+01,0.000000000000000000e+00
1.400000000000000000e+02,4.000000000000000000e+01,3.326702443152031918e+01,6.044750187301048072e+01,0.000000000000000000e+00
1.410000000000000000e+02,4.000000000000000000e+01,3.329206442815744538e+01,6.048579515830277842e+01,0.000000000000000000e+00
1.420000000000000000e+02,4.000000000000000000e+01,3.331710339831165868e+01,6.052379703365205188e+01,0.000000000000000000e+00
1.430000000000000000e+02,4.000000000000000000e+01,3.334214057960303279e+01,6.056150864791050736e+01,0.000000000000000000e+00
1.440000000000000000e+02,4.000000000000000000e+01,3.336717521579557655e+01,6.059893115871194880e+01,0.000000000000000000e+00
1.450000000000000000e+02,4.000000000000000000e+01,3.339220655679292094e+01,6.063606573149039747e+01,0.000000000000000000e+00
1.460000000000000000e+02,4.000000000000000000e+01,3.341723385863172524e+01,6.067291353858805536e+01,0.000000000000000000e+00
1.470000000000000000e+02,4.000000000000000000e+01,3.344225638347294449e+01,6.070947575844408561e+01,0.000000000000000000e+00
1.480000000000000000e+02,4.000000000000000000e+01,3.346727339959118552e+01,6.074575357485673521e+01,0.000000000000000000e+00
1.490000000000000000e+02,4.000000000000000000e+01,3.349228418136232222e+01,6.078174817631210658e+01,0.000000000000000000e+00
1.500000000000000000e+02,4.000000000000000000e+01,3.351728800924957596e+01,6.081746075537334661e+01,0.000000000000000000e+00
1.510000000000000000e+02,4.000000000000000000e+01,3.354228416978816085e+01,6.085289250812448358e+01,0.000000000000000000e+00
1.520000000000000000e+02,4.000000000000000000e+01,3.356727195556864984e+01,6.088804463366416542e+01,0.000000000000000000e+00
1.530000000000000000e+02,4.000000000000000000e+01,3.359225066521921832e+01,6.092291833364437537e+01,0.000000000000000000e+00
1.540000000000000000e+02,4.000000000000000000e+01,3.361721960338680049e+01,6.095751481185013176e+01,0.000000000000000000e+00
1.550000000000000000e+02,4.000000000000000000e+01,3.364217808071739313e+01,6.099183527381635628e+01,0.000000000000000000e+00
1.560000000000000000e+02,4.000000000000000000e+01,3.366712541383542145e+01,6.102588092647830820e+01,0.000000000000000000e+00
1.570000000000000000e+02,4.000000000000000000e+01,3.369206092532239438e+01,6.105965297785273549e+01,0.000000000000000000e+00
1.580000000000000000e+02,4.000000000000000000e+01,3.371698394369488483e+01,6.109315263674684360e+01,0.000000000000000000e+00
1.590000000000000000e+02,4.000000000000000000e+01,3.374189380338189181e+01,6.112638111249224693e+01,0.000000000000000000e+00
1.600000000000000000e+02,4.000000000000000000e+01,3.376678984470160572e+01,6.115933961470194191e+01,0.000000000000000000e+00
1.610000000000000000e+02,4.000000000000000000e+01,3.379167141383777562e+01,6.119202935304809188e+01,0.000000000000000000e+00
1.620000000000000000e+02,4.000000000000000000e+01,3.381653786281552954e+01,6.122445153705844945e+01,0.000000000000000000e+00
1.630000000000000000e+02,4.000000000000000000e+01,3.384138854947687491e+01,6.125660737593018723e+01,0.000000000000000000e+00
1.640000000000000000e+02,4.000000000000000000e+01,3.386622283745583672e+01,6.128849807835899810e+01,0.000000000000000000e+00
1.650000000000000000e+02,4.000000000000000000e+01,3.389104009615322610e+01,6.132012485238242760e+01,0.000000000000000000e+00
1.660000000000000000e+02,4.000000000000000000e+01,3.391583970071121001e+01,6.135148890523615250e+01,0.000000000000000000e+00
1.670000000000000000e+02,4.000000000000000000e+01,3.394062103198758251e+01,6.138259144322169902e+01,0.000000000000000000e+00
1.680000000000000000e+02,4.000000000000000000e+01,3.396538347652984413e+01,6.141343367158487609e+01,0.000000000000000000e+00
1.690000000000000000e+02,4.000000000000000000e+01,3.399012642654906102e+01,6.144401679440374409e+01,0.000000000000000000e+00
1.700000000000000000e+02,4.000000000000000000e+01,3.401484927989361751e+01,6.147434201448548663e+01,0.000000000000000000e+00
1.710000000000000000e+02,4.000000000000000000e+01,3.403955144002273414e+01,6.150441053327098473e+01,0.000000000000000000e+00
1.720000000000000000e+02,4.000000000000000000e+01,3.406423231597994317e+01,6.153422355074691552e+01,0.000000000000000000e+00
1.730000000000000000e+02,4.000000000000000000e+01,3.408889132236640762e+01,6.156378226536420328e+01,0.000000000000000000e+00
1.740000000000000000e+02,4.000000000000000000e+01,3.411352787931418362e+01,6.159308787396251716e+01,0.000000000000000000e+00
1.750000000000000000e+02,4.000000000000000000e+01,3.413814141245935474e+01,6.162214157170026851e+01,0.000000000000000000e+00
1.760000000000000000e+02,4.000000000000000000e+01,3.416273135291517349e+01,6.165094455198957490e+01,0.000000000000000000e+00
1.770000000000000000e+02,4.000000000000000000e+01,3.418729713724506780e+01,6.167949800643557268e+01,0.000000000000000000e+00
1.780000000000000000e+02,4.000000000000000000e+01,3.421183820743569015e+01,6.170780312478017748e+01,0.000000000000000000e+00
1.790000000000000000e+02,4.000000000000000000e+01,3.423635401086989560e+01,6.173586109484921280e+01,0.000000000000000000e+00
1.800000000000000000e+02,4.000000000000000000e+01,3.426084400029967725e+01,6.176367310250324039e+01,0.000000000000000000e+00
1.810000000000000000e+02,4.000000000000000000e+01,3.428530763381915136e+01,6.179124033159144602e+01,0.000000000000000000e+00
1.820000000000000000e+02,4.000000000000000000e+01,3.430974437483747153e+01,6.181856396390826802e+01,0.000000000000000000e+00
1.830000000000000000e+02,4.000000000000000000e+01,3.433415369205179246e+01,6.184564517915278969e+01,0.000000000000000000e+00
1.840000000000000000e+02,4.000000000000000000e+01,3.435853505942021258e+01,6.187248515489046241e+01,0.000000000000000000e+00
1.850000000000000000e+02,4.000000000000000000e+01,3.438288795613476623e+01,6.189908506651692477e+01,0.000000000000000000e+00
1.860000000000000000e+02,4.000000000000000000e+01,3.440721186659438047e+01,6.192544608722388944e+01,0.000000000000000000e+00
1.870000000000000000e+02,4.000000000000000000e+01,3.443150628037790284e+01,6.195156938796692003e+01,0.000000000000000000e+00
1.880000000000000000e+02,4.000000000000000000e+01,3.445577069221715760e+01,6.197745613743474280e+01,0.000000000000000000e+00
1.890000000000000000e+02,4.000000000000000000e+01,3.448000460196998773e+01,6.200310750202017829e+01,0.000000000000000000e+00
1.900000000000000000e+02,4.000000000000000000e+01,3.450420751459338931e+01,6.202852464579255098e+01,0.000000000000000000e+00
1.910000000000000000e+02,4.000000000000000000e+01,3.452837894011665298e+01,6.205370873047119318e+01,0.000000000000000000e+00
1.920000000000000000e+02,4.000000000000000000e+01,3.455251839361454103e+01,6.207866091540039122e+01,0.000000000000000000e+00
1.930000000000000000e+02,4.000000000000000000e+01,3.457662539518054245e+01,6.210338235752529812e+01,0.000000000000000000e+00
1.940000000000000000e+02,4.000000000000000000e+01,3.460069946990013534e+01,6.212787421136886934e+01,0.000000000000000000e+00
1.950000000000000000e+02,4.000000000000000000e+01,3.462474014782415566e+01,6.215213762900979333e+01,0.000000000000000000e+00
1.960000000000000000e+02,4.000000000000000000e+01,3.464874696394215192e+01,6.217617376006117524e+01,0.000000000000000000e+00
1.970000000000000000e+02,4.000000000000000000e+01,3.467271945815581802e+01,6.219998375165022253e+01,0.000000000000000000e+00
1.980000000000000000e+02,4.000000000000000000e+01,3.469665717525251125e+01,6.222356874839852736e+01,0.000000000000000000e+00
1.990000000000000000e+02,4.000000000000000000e+01,3.472055966487879175e+01,6.224692989240308805e+01,0.000000000000000000e+00
2.000000000000000000e+02,4.000000000000000000e+01,3.474442648151404001e+01,6.227006832321800545e+01,0.000000000000000000e+00
2.010000000000000000e+02,4.000000000000000000e+01,3.476825718444410995e+01,6.229298517783672651e+01,0.000000000000000000e+00
2.020000000000000000e+02,4.000000000000000000e+01,3.479205133773508152e+01,6.231568159067492019e+01,0.000000000000000000e+00
2.030000000000000000e+02,4.000000000000000000e+01,3.481580851020704870e+01,6.233815869355389339e+01,0.000000000000000000e+00
2.040000000000000000e+02,4.000000000000000000e+01,3.483952827540795738e+01,6.236041761568437636e+01,0.000000000000000000e+00
2.050000000000000000e+02,4.000000000000000000e+01,3.486321021158755684e+01,6.238245948365100446e+01,0.000000000000000000e+00
2.060000000000000000e+02,4.000000000000000000e+01,3.488685390167137257e+01,6.240428542139697043e+01,0.000000000000000000e+00
2.070000000000000000e+02,4.000000000000000000e+01,3.491045893323476434e+01,6.242589655020933037e+01,0.000000000000000000e+00
2.080000000000000000e+02,4.000000000000000000e+01,3.493402489847704828e+01,6.244729398870454418e+01,0.000000000000000000e+00
2.090000000000000000e+02,4.000000000000000000e+01,3.495755139419566859e+01,6.246847885281447077e+01,0.000000000000000000e+00
2.100000000000000000e+02,4.000000000000000000e+01,3.498103802176047594e+01,6.248945225577273987e+01,0.000000000000000000e+00
2.110000000000000000e+02,4.000000000000000000e+01,3.500448438708804844e+01,6.251021530810137961e+01,0.000000000000000000e+00
2.120000000000000000e+02,4.000000000000000000e+01,3.502789010061607655e+01,6.253076911759777090e+01,0.000000000000000000e+00
2.130000000000000000e+02,4.000000000000000000e+01,3.505125477727784045e+01,6.255111478932205671e+01,0.000000000000000000e+00
2.140000000000000000e+02,4.000000000000000000e+01,3.507457803647674410e+01,6.257125342558462222e+01,0.000000000000000000e+00
2.150000000000000000e+02,4.000000000000000000e+01,3.509785950206092764e+01,6.259118612593406539e+01,0.000000000000000000e+00
2.160000000000000000e+02,4.000000000000000000e+01,3.512109880229792935e+01,6.261091398714528111e+01,0.000000000000000000e+00
2.170000000000000000e+02,4.000000000000000000e+01,3.514429556984944014e+01,6.263043810320790783e+01,0.000000000000000000e+00
2.180000000000000000e+02,4.000000000000000000e+01,3.516744944174615739e+01,6.264975956531504409e+01,0.000000000000000000e+00
2.190000000000000000e+02,4.000000000000000000e+01,3.519056005936263887e+01,6.266887946185205749e+01,0.000000000000000000e+00
2.200000000000000000e+02,4.000000000000000000e+01,3.521362706839229872e+01,6.268779887838581999e+01,0.000000000000000000e+00
2.210000000000000000e+02,4.000000000000000000e+01,3.523665011882242482e+01,6.270651889765406395e+01,0.000000000000000000e+00
2.220000000000000000e+02,4.000000000000000000e+01,3.525962886490933812e+01,6.272504059955504374e+01,0.000000000000000000e+00
2.230000000000000000e+02,4.000000000000000000e+01,3.528256296515353796e+01,6.274336506113719025e+01,0.000000000000000000e+00
2.240000000000000000e+02,4.000000000000000000e+01,3.530545208227498222e+01,6.276149335658935513e+01,0.000000000000000000e+00
2.250000000000000000e+02,4.000000000000000000e+01,3.532829588318843861e+01,6.277942655723094134e+01,0.000000000000000000e+00
2.260000000000000000e+02,4.000000000000000000e+01,3.535109403897886438e+01,6.279716573150236059e+01,0.000000000000000000e+00
2.270000000000000000e+02,4.000000000000000000e+01,3.537384622487692809e+01,6.281471194495573940e+01,0.000000000000000000e+00
2.280000000000000000e+02,4.000000000000000000e+01,3.539655212023455988e+01,6.283206626024564656e+01,0.000000000000000000e+00
2.290000000000000000e+02,4.000000000000000000e+01,3.541921140850059402e+01,6.284922973712020422e+01,0.000000000000000000e+00
2.300000000000000000e+02,4.000000000000000000e+01,3.544182377719646837e+01,6.286620343241227715e+01,0.000000000000000000e+00
2.310000000000000000e+02,4.000000000000000000e+01,3.546438891789201620e+01,6.288298840003088941e+01,0.000000000000000000e+00
