t,SP,PV,MV,DV,Manual Mode,
9.990999999999999881e-01,0.000000000000000000e+00,2.669999999999999929e+01,2.669999999999999574e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.000300000000000189e+00,0.000000000000000000e+00,2.669999999999999929e+01,1.334999999999999964e+01,5.000000000000000000e+01,0.000000000000000000e+00
3.000700000000000145e+00,0.000000000000000000e+00,2.669999999999999929e+01,6.675000000000005151e+00,5.000000000000000000e+01,0.000000000000000000e+00
4.001000000000000334e+00,0.000000000000000000e+00,2.673000000000000043e+01,3.337500000000004352e+00,5.000000000000000000e+01,0.000000000000000000e+00
5.001000000000000334e+00,0.000000000000000000e+00,2.673000000000000043e+01,1.668750000000004396e+00,5.000000000000000000e+01,0.000000000000000000e+00
6.001500000000000057e+00,0.000000000000000000e+00,2.692000000000000171e+01,8.343749999999942046e-01,5.000000000000000000e+01,0.000000000000000000e+00
7.000600000000000378e+00,0.000000000000000000e+00,2.701999999999999957e+01,4.171875000000042077e-01,5.000000000000000000e+01,0.000000000000000000e+00
8.002000000000000668e+00,0.000000000000000000e+00,2.701999999999999957e+01,2.085937499999971079e-01,5.000000000000000000e+01,0.000000000000000000e+00
9.002599999999999270e+00,0.000000000000000000e+00,2.701999999999999957e+01,1.042968749999936134e-01,5.000000000000000000e+01,0.000000000000000000e+00
1.000210000000000043e+01,4.000000000000000000e+01,2.701999999999999957e+01,1.000521484374999943e+02,5.000000000000000000e+01,0.000000000000000000e+00
1.100319999999999965e+01,4.000000000000000000e+01,2.701999999999999957e+01,8.210460964682793872e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.200329999999999941e+01,4.000000000000000000e+01,2.701999999999999957e+01,7.109010147842876393e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.300399999999999956e+01,4.000000000000000000e+01,2.701999999999999957e+01,6.435976700709085208e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.400329999999999941e+01,4.000000000000000000e+01,2.701999999999999957e+01,6.027696214123659502e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.500339999999999918e+01,4.000000000000000000e+01,2.701999999999999957e+01,5.783036598496107672e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.600450000000000017e+01,4.000000000000000000e+01,2.705000000000000071e+01,5.639501414557071257e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.700499999999999901e+01,4.000000000000000000e+01,2.712000000000000099e+01,5.543424275958475533e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.800400000000000134e+01,4.000000000000000000e+01,2.717999999999999972e+01,5.467225871942122950e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.900509999999999877e+01,4.000000000000000000e+01,2.733999999999999986e+01,5.422449486791601458e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.000519999999999854e+01,4.000000000000000000e+01,2.733999999999999986e+01,5.343375078982970194e+01,5.000000000000000000e+01,0.000000000000000000e+00
2.100540000000000163e+01,4.000000000000000000e+01,2.733999999999999986e+01,5.358642645171224217e+01,5.000000000000000000e+01,0.000000000000000000e+00
